CharName,Line,LastNamedChar,LastButOneNamedChar,location
UnknownChar1141,Aw man! I wanted to go see it!,,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0163_010
UnknownChar1142,"You can go when you get older. You can get on a big ship and go to other cities, and see all sorts of new stuff!",,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0163_010
UnknownChar1143,Yeah!,,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0163_010
UnknownChar1144, ... Aahh!,,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0163_030
UnknownChar1145,"I caught you red-handed, you scum! Stop! Stop in the name of the Imperial Knights!",,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0163_030
UnknownChar1146,"Hey, thanks for the help back there.",,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0163_040
UnknownChar1147,And you reproduced the move I used back in Nordopolica perfectly ... ,,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0163_040
UnknownChar1148,"Ah, so you noticed. We're two of a kind, you know. Maybe fate's brought us together.",Yuri,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0163_040
UnknownChar1149,"I know who you are. Yuri Lowell, you're a man who's had to get his hands dirty, just like me.",Yuri,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0163_040
UnknownChar1150,"Unfortunately, I don't think I really have time for us to get all chummy.",Yuri,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0163_040
UnknownChar1151,"But just for tonight, I'll let you ask me one question. Besides my name, that is.",Yuri,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0163_040
UnknownChar1152,Let's just say my reasons are not the same as yours.,Yuri,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0163_040
UnknownChar1153,I'm looking for the man who killed my swordsmanship teacher. I'm just purging the world of a few villains in the meantime.,Yuri,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0163_040
UnknownChar1154,Just a little collateral damage. But it's who I am.,Yuri,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0163_040
UnknownChar1155,"It's fine if you don't understand. Maybe it's better, even.",Yuri,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0163_040
UnknownChar1156,You can still turn back.,Yuri,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0163_040
UnknownChar1157,"I thought I told you, you only get one question.",Yuri,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0163_040
UnknownChar1158,"Well, I'm off. I hope that our paths don't cross again.",Yuri,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0163_040
UnknownChar1159,Acting Commandant Flynn! Perfect timing!,,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0164_010
UnknownChar1160,We'd like you to look over the draft for reorganizing the Schwann Brigade and the old Royal Guard.,,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0164_010
UnknownChar1161,"Looks like fate has brought us together again, Yuri Lowell.",Yuri,Shel,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0164_010
UnknownChar1162,"Welcome back, Acting Commandant Flynn, sir!",,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0170_010
UnknownChar1163,Yes sir! Please follow me.,Flynn,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0170_010
UnknownChar1164,Princess ... what are you doing in a place like this?,Estelle,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0181_010
UnknownChar1165,I heard about you slipping out of the castle.,Estelle,Estelle,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0181_010
UnknownChar1166,I apologize for not having introduced myself sooner. My name is Drake Dropwart.,Karol,Estelle,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0181_010
UnknownChar1167,"Back when we had that stand-off with Palestralle, he got crushed in the stampede of onlookers, and he ended up like that.",Estelle,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0183_010
UnknownChar1168, ... Leave me alone!,Yuri,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0183_010
UnknownChar1169,"You're going to heal me, and then I'll owe you tons of money, huh? That's quite a scam! Hmph!",Yuri,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0183_010
UnknownChar1170,You think I'm gonna die from a puny little wound like this?!,Yuri,Estelle,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0183_010
UnknownChar1171,Y-you can't be serious ... !,Yuri,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0183_010
UnknownChar1172,"Some pretty flowers to give to your parents? Or your sister? Or someone you love ... ? Oh, you over there ... ",,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0184_020
UnknownChar1173,"Ah, it's you ... ",,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0184_020
UnknownChar1174,N-no ... That's not quite right ... ,Karol,Estelle,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0184_020
UnknownChar1175,"W-well, you see ... ",Judith,Estelle,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0184_020
UnknownChar1176,"Unfortunately, that's the case ... we've actually been renting the orphanage building from a certain well-known man in town.",Rita,Judith,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0184_020
UnknownChar1177,"But since we've stopped receiving contributions from Yeager, we're no longer able to pay that debt.",Rita,Judith,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0184_020
UnknownChar1178,"The rent for the building aside, it takes a lot of money to feed the children ... ",Rita,Judith,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0184_020
UnknownChar1179,They're all still struggling to make a living for themselves. It would be far too much to ask them for help with something like this.,Raven,Rita,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0184_020
UnknownChar1180,Gauche and Droite are in the same situation.,Yuri,Raven,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0184_020
UnknownChar1181,They were both working for Yeager.,Yuri,Raven,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0184_020
UnknownChar1182,"But now that he's passed away, they're probably having just as hard a time as anybody.",Yuri,Raven,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0184_020
UnknownChar1183," ... Oh, sir, would you like to buy some flowers ... ?",Yuri,Raven,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0184_020
UnknownChar1184,"Let's see ... 500,000 Gald should be enough ... ",Judith,Estelle,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0184_020
UnknownChar1185,But I can't just let you give me so much of your own money ... ,Rita,Karol,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0184_020
UnknownChar1186,What are you talking about ... ?,Estelle,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0184_020
UnknownChar1187,"Ummm ... well, I don't really understand, but ... ",Yuri,Estelle,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0184_020
UnknownChar1188,"No, that's okay ... ",Yuri,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0184_020
UnknownChar1189,What? I ... I ... Really ... ?,Karol,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0184_020
UnknownChar1190,"Phew ... what should I do ... ? If I only had ... 500,000 Gald ... ",Karol,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0184_020
UnknownChar1191,But I can't just let you give me so much of your own money ... ,Rita,Karol,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0184_020
UnknownChar1192,What are you talking about ... ?,Estelle,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0184_020
UnknownChar1193,"Ummm ... well, I don't really understand, but ... ",Yuri,Estelle,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0184_020
UnknownChar1194,"No, that's okay ... ",Yuri,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0184_020
UnknownChar1195,Red ... so very red ... This year's especially bad ... ,,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0191_010
UnknownChar1196,Oh ho. You're back?,Estelle,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0191_010
UnknownChar1197,"Oh, it's just that this year's flowers are an especially deep shade of red, so I was thinking that the curse of the caged emperor's bride must be particularly strong this year ... ",Estelle,Estelle,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0191_010
UnknownChar1198,"But ... I'm just joking, of course.",Estelle,Estelle,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0191_010
UnknownChar1199,"Legend has it that the caged emperor murdered his fiancée, and buried her corpse beneath the roots of this tree.",Estelle,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0191_010
UnknownChar1200,"The tree gets its red color from the murdered bride's blood, which its roots absorb.",Estelle,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0191_010
UnknownChar1201,It's really nothing more than a legend.,Rita,Estelle,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0191_010
UnknownChar1202,Yes. But I'm worried that this macabre tale will spread and drive potential visitors away from our town.,Yuri,Rita,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0191_010
UnknownChar1203,"I ... uhh ... Oops. Okay, forget all about that story I just told you, could you?",Estelle,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0191_010
UnknownChar1204,"If you don't forget it, the caged emperor's bride will hold a grudge against you ... ",Karol,Estelle,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0191_010
UnknownChar1205,Oops ... ,Yuri,Rita,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0191_010
UnknownChar1206,Th-they say that some lady's body is buried under this tree ... ,,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0192_010
UnknownChar1207,"Y-yeah, I hear that she was the wife of some emperor a long time ago ... ",,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0192_010
UnknownChar1208,Nuh-uh! I heard that she died before the wedding! So she wasn't his wife.,,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0192_010
UnknownChar1209,"Whatever! It's s-scary, but ... I think it's true!",,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0192_010
UnknownChar1210,"Yeah, Halure's flowers are so cool ... it's hard to believe something weird like that happened ... ",,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0192_010
UnknownChar1211,Th-this explains what's been making us feel so funny about this tree ... ,,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0192_010
UnknownChar1212,Nuh-uh ... The Mayor told it to us!,Estelle,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0192_010
UnknownChar1213,And what about this ... ?,Yuri,Estelle,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0192_010
UnknownChar1214,"A white shadow, like a ghost, dropped it!",Estelle,Judith,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0192_010
UnknownChar1215,It's true!,Rita,Karol,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0192_010
UnknownChar1216,"The Mayor went around and asked everybody, but it didn't belong to anybody ... ",Rita,Rita,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0192_010
UnknownChar1217,This girl is really scary ... ,Rita,Rita,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0192_010
UnknownChar1218,Let's get out of here ... ,Rita,Rita,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0192_010
UnknownChar1219,Hey! It's the healer girl!,,,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0193_010
UnknownChar1220,Wow ... So that's why the flowers are red!,Estelle,Estelle,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0193_010
UnknownChar1221,So that's the real story!,Estelle,Estelle,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0193_010
UnknownChar1222,"Miss, thank you for the wonderful story!",Estelle,Estelle,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0193_010
UnknownChar1223,"You should tell that story to the Mayor, too!",Estelle,Estelle,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0193_010
UnknownChar1224,Thank you for the lovely story ... ,Estelle,Yuri,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0194_010
UnknownChar1225, ... I have dwelled at the base of this tree for many generations ... ,Estelle,Karol,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0194_010
UnknownChar1226,"If you wish to give me a name, you could refer to me as the flower maiden of your story.",Estelle,Karol,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0194_010
UnknownChar1227,"Those children saw me, and I'm afraid that started an unfortunate rumor.",Estelle,Estelle,https://hyouta.com/vesperia/?version=ps3pe&locale=jp&compare=c2&section=scenario&name=EP_0194_010
